source;translation;type;module;status;customer
"If you deactivate Zip banners feature, all zip banners will be deleted. Are you sure you want to deactivate this feature?";"Daca dezactivezi trasatura arhivata a bannerului , toate bannerele arhivate vor fi sterse. Esti sigur ca vrei sa dezactivezi aceasta caracteristica?";B;merchant;T;N
"Zip banner";"Banner arhivat";C;;T;N
"Refund or chargeback for this transaction already exists!";"Rambursarea sau chargeback-ul pentru aceasta tranzactie exista deja!";S;;T;N
"Actions After Signup";"Actiuni dupa inregistrare";S;;T;N
"This plugin allows you to start actions that are performed after affiliate signup. You can do virtually anything, like signing the user to a newsletter, or post his data to another system";"Aceast plugin va permite initializarea actiuilor dupa inscrierea afiliatului. Puteti face aproape orice, cum ar fi inregistrarea utilizatorul la un buletin informativ, sau postarea datelor sale la un alt sistem";S;;T;N
"Referral ID same as Affiliate ID";"ID  Referral identic cu  ID Afiliat";S;;T;N
"Database Status";"Status Baza de date";S;;T;N
"GetResponse signup";"Inscriere Primeste raspuns";S;;T;N
"Enables lifetime referrals";"Activeaza referrals pe viata";S;;T;N
"Mandatory referral id for affiliate";"Mandatory referral id for affiliate";S;;N;N
"This plugin makes referral id mandatory in signup form and disables editing of referral id by affiliate.";"Acest plugin face ca Id-ul rederral sa fie obligatoriu in formularul de inscriere si dezactiveaza editarea referral-ului de catre afiliat.";S;;T;N
"PAP3 Compatibility plugin";"Plugin Compatibilitate PAP3 ";S;;T;N
"Handles tracking scripts compatibility with PAP3 and data migration from PAP3 to PAP4.";"Se ocupa cu urmarirea compatibilitatii scriptului cu PAP3 si a migratiei datelor dela PAP3 la PAP4.";S;;T;N
"Partner Commission";"Comision partener";S;;T;N
"Affiliate that has no parent (partner) will receive commission that is computed as totalcost - sum of commissions given to other affiliates in this sale";"Afiliatul care nu are ""parinte"" (partener) va primi un comision calculat ca si cost total-suma comisioanelor acordate altor afiliati in aceasta vanzare";S;;T;N
"PayPal IPN handling";"Manevrare PayPal IPN ";S;;T;N
"This plugin handles PayPal IPN notifications (integration of Post Affiliate with PayPal)";"Acest plugin se ocupa de notificari PayPal IPN (integrarea post afiliat la PayPal)";S;;T;N
"Referral ID length constraint";"Constrangere lungime ID Referral";S;;T;N
"This plugin limits length of referral ID. Minimum and maximum length can be configured.";"Acest plugin limiteaza lungimea ID-ului referral . Poate fi configurata lungimea minima si maxima.";S;;T;N
"StormPay callback handling";"Manevrare StormPay callback ";S;;T;N
"This plugin handles StormPay notifications (integration of Post Affiliate with StormPay)";"Acest plugin se ocupa de notificari StormPay (integrarea Post Afiliat-ului la StormPay)";S;;T;N
"System Info";"Informatie sistem";S;;T;N
"Plugin will add to menu new item, under which you can view your server system information. Information includes e.g. memory usage, disc usage or network usage. Plugin is based on free project phpsysinfo. After activating plugin you need to reload application in browser to see changes!";"Plugin-ul  va adauga la meniu un element nou, prin care poti vizualiza informatiile server-ului tau. Informatia include si cantitatea folosita din memoria eg., a discului si a retelei. Dupa activarea plugin-ului trebuie sa reincarci aplicatia in browser pentru a vedea modificarile!";S;;T;N
"WorldPay callback handling";"WorldPay callback handling";S;;N;N
"This plugin handles WorldPay notifications (integration of Post Affiliate with WorldPay)";"Acest plugin manevreaza notificarile WorldPay  (integrare apost afiliat la WorldPay)";S;;T;N
"ccBill callback handling";"Manevrare ccBill callback ";S;;T;N
"This plugin handles ccBill notifications (integration of Post Affiliate with ccBill)";"Acest plugin manevreaza notificarile ccBilly  (integrare apost afiliat la ccBill)";S;;T;N
"All Refunds";"Toate restituirile";S;;T;N
"All Chargebacks";"Toate Chargebacks";S;;T;N
"Reset Ranks";"Reseteaza ""Cotatie""";C;;T;N
"Updating plugin engine";"Actualizeaza motorul plugin";S;;T;N
"Hosting";"Hosting";S;;N;N
"Hosted Account";"Cont gazduit";C;;T;N
"free";"gratis";C;;T;N
"Change Plan";"Modificare Plan";C;;T;N
"Read only";"Doar citeste";C;merchant;T;N
"name";"nume";S;;T;N
"Affiliate - Daily report";"Afiliat - raport zilnic";B;;T;N
"Affiliate - Monthly report";"Afiliat - raport lunar";B;;T;N
"Affiliate - Weekly report";"Afiliat - raport saptamanal";B;;T;N
"Daily report";"Raport zilnic";B;;T;N
"Merchant - Daily report";"Comerciant - raport zilnic";B;;T;N
"Monthly report";"Raport lunar";B;;T;N
"Merchant - Monthly report";"Comerciant - raport lunar";B;;T;N
"Date from is report generated";"Data generata din raport ";S;;T;N
"Date to is report generated";"Data generata de catre raport ";S;;T;N
"Number of Sales approved";"Numar de Vanzari permis";S;;T;N
"Number of Sales pending";"Numar de Vanzari in asteptare";S;;T;N
"Number of Sales declined";"Numar de Vanzari respins";S;;T;N
"Number of Sales paid";"Numar de Vanzari platite";S;;T;N
"Approved total cost of Sales";"Cost total Vanzare aprobat";S;;T;N
"Pending total cost of Sales";"Cost total Vanzare in asteptare";S;;T;N
"Declined total cost of Sales";"Cost total Vanzare respins";S;;T;N
"Paid total cost of Sales";"Cost total Vanzare Platit";S;;T;N
"Comissions per Actions";"Comisioane per Actiuni";S;;T;N
"Commissions approved";"Comisioane aprobate";S;;T;N
"Commissions approved multitier";"Comisioane aprobate multitier";S;;T;N
"Commissions pending";"Comisioane in asteptare";S;;T;N
"Commissions pending multitier";"Comisioane in asteptare multitier";S;;T;N
"Commissions declined";"Comisioane respinse";S;;T;N
"Commissions declined multitier";"Comisioane multitier respinse";S;;T;N
"Commissions paid";"Comisioane achitat";S;;T;N
"Commissions paid multitier";"Comisioane achitat multitier";S;;T;N
"List of commissions";"Lista comisioane";S;;T;N
"List of sales";"Lista vanzari";S;;T;N
"List of actions";"Lista actiuni";S;;T;N
"Reports send";"Trimitere Rapoarte";S;;T;N
"Send daily report";"Trimite raport zilnic";S;;T;N
"Send weekly report";"Trimite raport saptamanal";S;;T;N
"Send monthly report";"Trimitite raport lunar";S;;T;N
"No data";"Nici o data";S;;T;N
"Week start";"Inceput de saptamana";S;;T;N
"Week end";"Sfarsit de saptamana";S;;T;N
"Weekly report";"Raport saptamanal";B;;T;N
"Merchant - Weekly report";"Comerciant - Raport saptamanal";B;;T;N
"Seo string";"Sir SEO";S;merchant;T;N
"Could not import %s from %s on line %s. Throw exception: %s";"Nu s-a putut importa %s de la %s pe linia %s. Throw exception: %s";S;;T;N
"Custom field number";"Numar de camp customizat";S;;T;N
"Custom field number sets number of the custom field which will be used for storing tracking data. ";"Numarul de camp customizat seteaza numarul campului ce va fi folosit pentru stocarea datelor de urmarire.";S;;T;N
"Custom field number must be from range 1-4.";"Numarul campului customizat trbuie sa din gama 1-4.";S;;T;N
"CyberSource plugin configuration saved";"Configurare plugin CyberSource salvata";S;;T;N
"CyberSource integration plugin";"Plugin de integrare CyberSource ";S;;T;N
"This plugin handles CyberSource Silent Order POST (integration of Post Affiliate with CyberSource).";"Acest plugin manevreaza CyberSource Silent Order POST (integrare a Post Affiliate cu CyberSource).";S;;T;N
"Netbilling integration plugin";"Plugin de integrare Netbilling";S;;T;N
"This plugin handles Netbilling notifications (integration of Post Affiliate with Netbilling).";"Acest plugin manevreaza notificarile Netbiling (integrare a Post Afiliat cu Netbiling).";S;;T;N
"Secret key which will be used for computing checksum.";"Cheie secreta ce va fi folosita in controlul calcului sumei totale.";S;;T;N
"Param name in which checksum will be posted.";"Numele param unde va fi postata suma totala";S;;T;N
"Secret key";"Cheie secreta ";S;;T;N
"Param name";"Nume Param";S;;T;N
"Sale Tracking Fraud Protection plugin configuration saved";"Plugin Protectie impotriva fraudei vanzare salvat";S;;T;N
"Sale Tracking Fraud Protection";"Protectie impotriva fraudei vanzare";S;;T;N
"new daily report was generated.";"noul raport zilnic a fost generat.";S;;T;N
"Now is";"Acum este";S;;T;N
"Daily report is generated for:";"Raportul zilnic este generat pentru:";S;;T;N
"Number of Sales:";"Numar de Vanzari:";S;;T;N
"Commissions per Sales:";"Comisioane per Vanzari:";S;;T;N
"Totalcost of Sales:";"Cost total al Vanzari:";S;;T;N
"Number of Actions:";"Numar de actiuni:";S;;T;N
"Commissions per Actions:";"Comisioane per Actiuni:";S;;T;N
"Total cost of Actions:";"Cost total al Actiuni:";S;;T;N
"All Commissions:";"Toate Comisioanele:";S;;T;N
"new monthly report was generated.";"noul raport lunar a fost generat.";S;;T;N
"Monthly report is generated for:";"Raportul lunar a fost generat pentru:";S;;T;N
"new weekly report was generated.";"noul raport saptamanal a fost generat.";S;;T;N
"Weekly report is generated for:";"Raportul saptamanal a fost generat pentru:";S;;T;N
"On facebook";"Pe facebook";S;merchant;T;N
"Daily report is sent every day with statistics of the day traffic and sales.";"Raportul zilnic este trimis in fiecare zi cu statistici despre traficul zilnic si vanzari.";C;affiliate;T;N
"Are you sure you want to delete selected affiliate(s) from campaign?";"Esti sigur ca vrei sa stergi din campanie afiliatul(afiliatii) selectat?";C;affiliate;T;N
"SEO string";"Sir SEO ";C;merchant;T;N
"SEO string value entered here can be used in banner wrappers allowing you to make better banner codes.";"Valoarea  sirului Seo introdusa aici poate fi folosit in wrapper-ul a bannerului permitandu-ti sa sa faci coduri de bannere mai bune.";C;merchant;T;N
"Iframe size";"Marime Iframe ";C;merchant;T;N
"Set iframe size for preview in affiliate panel";"Seteaza marimea iframe in panoul afiliatului";C;merchant;T;N
"Daily report is sent every day with the statistics of the day traffic and sales.";"Raportul zilnic cu statisticile zilei despre trafic si vanzari este trimis in fiecare zi.";C;merchant;T;N
"Weekly report is sent every week with the statistics of the week's traffic and sales. It is sent on the day specified in ""report sent on"" and contains data from the previous complete week. The first day of week can be specified in ""week starts at"".";"Raportul saptamanal cu statisticile despre trafic si vanzari este trimis in fiecare saptamana. Este trimis numai in in ziua specificata in ""raport trimis la"" si contine date din saptamana precedenta completa. Prima zi a saptamanii poate fi specificata in ""saptamana incepe la"".";C;merchant;T;N
"Weekly report starts at";"Rapotul saptamanal incepe la";C;merchant;T;N
"Set first day of week";"Seteaza prima zi din saptamana";C;merchant;T;N
"Report sent on";"Raport trimis in";C;merchant;T;N
"Set day of week on which report is sent";"Seteaza ziua din saptamana in care raportul este trimis";C;merchant;T;N
"Monthly report is sent every month with the statistics of the month's traffic and sales. It is sent on a day specified in ""report sent on"" and contains data from previous month. e.g. If ""report sent on"" is set to 31 and month has only 30 days, then the report is sent on the last day of the month. It is recommended that you set ""report sent on"" to one of the first days of month, so that data in report is current.";"Raportul lunar cu statistici si vanzari este trimis in fiecare luna. Este in ziua specificata in ""raport trimis la "" si contine date din luna precedenta. Ex. Daca ""raport trimis la"""" este setat cu dat de 31 si luna are numai 30 de zile , raportul este trimis in ultima zi a lunii. Este recomandata setarea ""raport trimis la"" in una din primele zile ale lunii, in asa fel incat datele din raport sa fie curente.";C;merchant;T;N
"Set day of month on which report is sent";"Seteaza ziua din luna in care se trimite raportul";C;merchant;T;N
"Setup cron";"Seteaza cron";C;merchant;T;N
"Email sent after signup. This setting is applicable only if you have manual approval of affiliates.";"Email trimis dupa inscriere.Aceasta setare este aplicabila numai daca exista aprobarea smanuala a afiliatilor.";C;merchant;T;N
"Create new theme";"Creaza o tema noua";C;merchant;T;N
"Commissions Multi-Tier";"Comision Multi-Tier";S;;T;N
"Destination URL";"Destinatie URL";B;;T;N
"DestinationURL";"DestinatieURL";S;;T;N
"Force choosing campaign by product id";"Forteaza alegerea campaniei dupa id-ul campaniei";C;merchant;T;N
"ForceChoosingProductIdDesc";"Daca este verifcata, vanzarea va fi salvata numai cand id-ul produsului este gasit intr-o campanie. Un Id de prdus necunoscut nu va fi salvat in campania implicita.";C;merchant;T;N
" does not exist";"nu exista ";S;;T;N
" saved";"salvat";S;;T;N
" is mandatory";"este obligatorie";S;merchant;T;N
" added";"adaugat";S;merchant;T;N
" can not equals to: ";"nu poate fi egal cu:";S;;T;N
" # of Sales / Leads";"# a Vanzare / Leads";S;;T;N
" seconds.";"secunde.";S;merchant;T;N
" Hidden banner is not displayed to affiliates. It can be used for banner in progress, or for banner used in rotator, which you don't want to display to affiliates";"Hidden banner is not displayed to affiliates. It can be used for banner in progress, or for banner used in rotator, which you don't want to display to affiliates";C;merchant;N;N
" format";"format";C;merchant;N;N
" format cannot be empty!";"formatul nu poate fi gol!";C;merchant;T;N
" IP address validity";"validitate adresaIP ";C;merchant;T;N
" ----------  Insert variable  ---------- ";" ----------  Introdu variabila  ---------- ";C;;T;N
" bytes";"biti";C;;T;N
" kB";"kB";C;;N;N
" MB";"MB";C;;N;N
" GB";"GB";C;;N;N
"Campaign is not private or public with manual approval";"Campania nu este privata sau publica daca acordul este setat manual";S;;T;N
"Action commissions";"Actiune comisioane";S;;T;N
"Action Commissions feature allows you to define per action, or per ""anything"" commissions.<br/>This way you can define commissions for example per user registration, per download, per visiting specific page, etc.<br/><a href=""%s"" target=""_blank"">More help in our Knowledge Base</a>";"Functia ""Comisioane actiuni"" permite definireacomisioanelor per actiune sau per ""orice"".<br/>Astfel se pot defini comisioane  per inregistrarile userilor, per descarcare, per vizitarea  unei anumite pagini , etc..<br/><a href=""%s"" target=""_blank"">Mai multe informatii in Knowledge Base</a>";S;;T;N
