source;translation;type;module;status;customer
"Directories deleted";"Директории удалены";S;;T;N
"Directories created";"Директории созданы";S;;T;N
"Files copied";"Файлы скопированы";S;;T;N
"Integrity check";"Проверка целостности";B;;T;N
"%s%% files unzipped";"файлов разархивировано";S;;T;N
"Preparing distribution directory";"Подготовка директории для файлов установки";S;;T;N
"Unzipping distribution";"Разархивирование файла установки";S;;T;N
"Copying files";"Копирование файлов";S;;T;N
"Clearing distribution directory";"Очистка директории для файлов установки";S;;T;N
"Could not delete directory %s";"Не удалось удалить директорию %s";S;;T;N
"Commissions detail";"Информация о комиссии";B;merchant;T;N
"This step will check integrity of applications.";"На этом этапе проверяется целостность приложений.";S;;T;N
"Check results";"Проверить результаты";S;;T;N
"This step will update application files from distribution zip file located in install/ folder.";"На этом этапе файлы приложения обновятся из файла установки, находящегося в папке  install/.";S;;T;N
"To do this you need to specify correct ftp access info to your system. Because of permissions files are copied using ftp.";"Для этого Вам нужно указать правильные данные для доступа к системе  с помощью FTP. Из-за разрешений на запись файлы копируются с использованием FTP.";S;;T;N
"Predefined";"Предустановленный";C;;T;N
"Own";"Собственный";C;;T;N
"Forced matrix";"Форсированная матрица";S;;T;N
"RebrandPdf Banner";"Ребрендированные Pdf";S;;T;N
"Site Replication";"Репликация  сайта";S;;T;N
"Varied";"Разный";B;;T;N
"Merchant - New affiliate joined campaign";"Продавец - Новый партнер зарегистрировался в кампании";B;affiliate;T;N
